suj,trial_id,is_trial,trial_name,trial_type,response,dur,ojoDI,blink,amp_sacada,pupila,gaze,nf,fixX,fixY,targetSide,tX1,tY1,tX2,tY2,tX3,tY3,fixStart,fixEnd,fixMid,timeline,score
2019_07_13_16_38_07,16,0,16-different7,N/A,N/A,175,1,0,0.800938,3.20707,1658,20,968.926,515.37,181,613,1061,1125,869,0,0,1953943.00,1954118.00,1954030.50,60.00,28
2019_07_13_16_38_07,16,0,16-different7,N/A,N/A,61,1,0,5.52415,3.21602,1658,20,1201,519.4,181,613,1061,1125,869,0,0,1954137.00,1954198.00,1954167.50,254.00,28
2019_07_13_16_38_07,16,0,16-different7,N/A,N/A,148,1,0,0.32241,3.12003,1658,20,1214.39,517.652,181,613,1061,1125,869,0,0,1954204.00,1954352.00,1954278.00,321.00,28
2019_07_13_16_38_07,16,0,16-different7,N/A,N/A,101,1,0,0.409697,3.02682,1658,20,1197.88,522.313,181,613,1061,1125,869,0,0,1954358.00,1954459.00,1954408.50,475.00,28
2019_07_13_16_38_07,16,0,16-different7,N/A,N/A,74,1,0,12.3242,3.03724,1658,20,682.333,617.917,181,613,1061,1125,869,0,0,1954506.00,1954580.00,1954543.00,623.00,28
2019_07_13_16_38_07,16,0,16-different7,N/A,N/A,101,1,0,0.752063,2.97002,1658,20,664.125,643.625,181,613,1061,1125,869,0,0,1954586.00,1954687.00,1954636.50,703.00,28
2019_07_13_16_38_07,16,0,16-different7,N/A,N/A,67,1,0,9.34061,2.91658,1658,20,1051.64,568.364,181,613,1061,1125,869,0,0,1954740.00,1954807.00,1954773.50,857.00,28
2019_07_13_16_38_07,16,0,16-different7,N/A,N/A,74,1,0,0.393812,2.9255,1658,20,1067.75,564.833,181,613,1061,1125,869,0,0,1954814.00,1954888.00,1954851.00,931.00,28
2019_07_13_16_38_07,16,0,16-different7,N/A,N/A,73,1,0,0.610752,2.93018,1658,20,1045.67,577.75,181,613,1061,1125,869,0,0,1954895.00,1954968.00,1954931.50,1012.00,28
2019_07_13_16_38_07,16,0,16-different7,N/A,N/A,67,1,0,5.47922,2.72631,1658,20,815.818,590.636,181,613,1061,1125,869,0,0,1954988.00,1955055.00,1955021.50,1105.00,28
2019_07_13_16_38_07,16,0,16-different7,N/A,N/A,80,1,0,0.558007,2.67081,1658,20,795.308,601.846,181,613,1061,1125,869,0,0,1955062.00,1955142.00,1955102.00,1179.00,28
2019_07_13_16_38_07,16,0,16-different7,N/A,N/A,60,1,0,9.73735,2.81157,1658,20,1191.3,488.7,181,613,1061,1125,869,0,0,1955176.00,1955236.00,1955206.00,1293.00,28
2019_07_13_16_38_07,16,0,16-different7,N/A,N/A,47,1,0,0.981385,2.82952,1658,20,1181,528.5,181,613,1061,1125,869,0,0,1955243.00,1955290.00,1955266.50,1360.00,28
2019_07_13_16_38_07,16,0,16-different7,N/A,N/A,67,1,0,1.02725,2.81226,1658,20,1195.55,488,181,613,1061,1125,869,0,0,1955296.00,1955363.00,1955329.50,1413.00,28
2019_07_13_16_38_07,16,0,16-different7,N/A,N/A,94,1,0,11.6908,2.81962,1658,20,715.333,614.533,181,613,1061,1125,869,0,0,1955390.00,1955484.00,1955437.00,1507.00,28
2019_07_13_16_38_07,16,0,16-different7,N/A,N/A,114,1,0,0.485211,2.82526,1658,20,708.667,595.333,181,613,1061,1125,869,0,0,1955490.00,1955604.00,1955547.00,1607.00,28
2019_07_13_16_38_07,16,0,16-different7,N/A,N/A,54,1,0,0.331662,2.84821,1658,20,720.667,588.333,181,613,1061,1125,869,0,0,1955611.00,1955665.00,1955638.00,1728.00,28
2019_07_13_16_38_07,16,0,16-different7,N/A,N/A,94,1,0,0.628152,2.88579,1658,20,696.733,599.267,181,613,1061,1125,869,0,0,1955671.00,1955765.00,1955718.00,1788.00,28
2019_07_13_16_38_07,16,0,16-different7,N/A,N/A,54,1,0,1.19144,2.86413,1658,20,742.444,579.222,181,613,1061,1125,869,0,0,1955772.00,1955826.00,1955799.00,1889.00,28
2019_07_13_16_38_07,16,1,16-different7,different,D,168,0,0,0,2.80312,302,2,906.5,416.385,181,613,677,1125,1061,0,0,1956790.00,1956958.00,1956874.00,0.00,28
2019_07_13_16_38_07,16,1,16-different7,different,D,134,0,0,5.46213,2.8214,302,2,698.857,318.667,181,613,677,1125,1061,0,0,1956984.00,1957118.00,1957051.00,194.00,28
2019_07_13_16_38_07,16,1,16-different7,different,D,181,1,0,0,2.91295,308,2,886.679,421.857,181,613,677,1125,1061,0,0,1956790.00,1956971.00,1956880.50,0.00,28
2019_07_13_16_38_07,16,1,16-different7,different,D,127,1,0,5.31993,2.98934,308,2,680,336.85,181,613,677,1125,1061,0,0,1956984.00,1957111.00,1957047.50,194.00,28
2019_07_13_16_38_07,17,0,17-same10,N/A,N/A,215,0,0,0,2.97778,1628,15,992.394,533.697,181,613,1061,1125,869,0,0,1958424.00,1958639.00,1958531.50,0.00,28
2019_07_13_16_38_07,17,0,17-same10,N/A,N/A,101,0,0,4.31255,2.9676,1628,15,1160.56,466.813,181,613,1061,1125,869,0,0,1958659.00,1958760.00,1958709.50,235.00,28
2019_07_13_16_38_07,17,0,17-same10,N/A,N/A,214,0,0,1.72881,2.8861,1628,15,1216.06,513.364,181,613,1061,1125,869,0,0,1958766.00,1958980.00,1958873.00,342.00,28
2019_07_13_16_38_07,17,0,17-same10,N/A,N/A,74,0,0,1.49532,2.83772,1628,15,1190.5,456.167,181,613,1061,1125,869,0,0,1958987.00,1959061.00,1959024.00,563.00,28
2019_07_13_16_38_07,17,0,17-same10,N/A,N/A,87,0,0,4.95117,2.73901,1628,15,982.857,466.643,181,613,1061,1125,869,0,0,1959074.00,1959161.00,1959117.50,650.00,28
2019_07_13_16_38_07,17,0,17-same10,N/A,N/A,80,0,0,0.194773,2.73916,1628,15,978.846,459.538,181,613,1061,1125,869,0,0,1959168.00,1959248.00,1959208.00,744.00,28
2019_07_13_16_38_07,17,0,17-same10,N/A,N/A,80,0,0,5.46211,2.8577,1628,15,1207.15,436.308,181,613,1061,1125,869,0,0,1959289.00,1959369.00,1959329.00,865.00,28
2019_07_13_16_38_07,17,0,17-same10,N/A,N/A,88,0,0,0.485549,2.86731,1628,15,1190.93,448.571,181,613,1061,1125,869,0,0,1959375.00,1959463.00,1959419.00,951.00,28
2019_07_13_16_38_07,17,0,17-same10,N/A,N/A,153,0,0,7.05789,2.91257,1628,15,897.125,492.958,181,613,1061,1125,869,0,0,1959490.00,1959643.00,1959566.50,1066.00,28
2019_07_13_16_38_07,17,0,17-same10,N/A,N/A,114,0,0,0.368818,2.88969,1628,15,883.611,500.444,181,613,1061,1125,869,0,0,1959650.00,1959764.00,1959707.00,1226.00,28
2019_07_13_16_38_07,17,0,17-same10,N/A,N/A,73,0,0,2.93622,2.90587,1628,15,764.583,531.833,181,613,1061,1125,869,0,0,1959771.00,1959844.00,1959807.50,1347.00,28
2019_07_13_16_38_07,17,0,17-same10,N/A,N/A,54,0,0,1.50009,2.87679,1628,15,817.333,497.667,181,613,1061,1125,869,0,0,1959871.00,1959925.00,1959898.00,1447.00,28
2019_07_13_16_38_07,17,0,17-same10,N/A,N/A,107,0,0,7.55607,2.91432,1628,15,1135.65,493,181,613,1061,1125,869,0,0,1960005.00,1960112.00,1960058.50,1581.00,28
2019_07_13_16_38_07,17,0,17-same10,N/A,N/A,67,0,0,1.92475,2.86077,1628,15,1215.09,506.909,181,613,1061,1125,869,0,0,1960119.00,1960186.00,1960152.50,1695.00,28
2019_07_13_16_38_07,17,0,17-same10,N/A,N/A,121,0,0,11.8964,2.85225,1628,15,712.895,565.368,181,613,1061,1125,869,0,0,1960300.00,1960421.00,1960360.50,1876.00,28
2019_07_13_16_38_07,17,0,17-same10,N/A,N/A,215,1,0,0,3.12524,1666,14,948,560.545,181,613,1061,1125,869,0,0,1958424.00,1958639.00,1958531.50,0.00,28
2019_07_13_16_38_07,17,0,17-same10,N/A,N/A,134,1,0,5.53016,2.99392,1666,14,1173.9,506.143,181,613,1061,1125,869,0,0,1958652.00,1958786.00,1958719.00,228.00,28
2019_07_13_16_38_07,17,0,17-same10,N/A,N/A,127,1,0,0.651939,2.86201,1666,14,1171.55,533.35,181,613,1061,1125,869,0,0,1958793.00,1958920.00,1958856.50,369.00,28
2019_07_13_16_38_07,17,0,17-same10,N/A,N/A,128,1,0,1.30875,2.78499,1666,14,1181.6,479.45,181,613,1061,1125,869,0,0,1958933.00,1959061.00,1958997.00,509.00,28
2019_07_13_16_38_07,17,0,17-same10,N/A,N/A,53,1,0,5.71715,2.85677,1666,14,941.333,481,181,613,1061,1125,869,0,0,1959088.00,1959141.00,1959114.50,664.00,28
2019_07_13_16_38_07,17,0,17-same10,N/A,N/A,73,1,0,0.646877,2.80303,1666,14,918.083,494.917,181,613,1061,1125,869,0,0,1959148.00,1959221.00,1959184.50,724.00,28
2019_07_13_16_38_07,17,0,17-same10,N/A,N/A,167,1,0,6.20113,2.84759,1666,14,1177.85,472.077,181,613,1061,1125,869,0,0,1959282.00,1959449.00,1959365.50,858.00,28
2019_07_13_16_38_07,17,0,17-same10,N/A,N/A,60,1,0,8.25213,2.96742,1666,14,833.6,523.5,181,613,1061,1125,869,0,0,1959490.00,1959550.00,1959520.00,1066.00,28
2019_07_13_16_38_07,17,0,17-same10,N/A,N/A,87,1,0,1.02594,2.95931,1666,14,845.786,564.714,181,613,1061,1125,869,0,0,1959556.00,1959643.00,1959599.50,1132.00,28
2019_07_13_16_38_07,17,0,17-same10,N/A,N/A,114,1,0,0.83328,2.9891,1666,14,828.5,534.389,181,613,1061,1125,869,0,0,1959650.00,1959764.00,1959707.00,1226.00,28
2019_07_13_16_38_07,17,0,17-same10,N/A,N/A,93,1,0,1.79983,2.96915,1666,14,760,565.933,181,613,1061,1125,869,0,0,1959771.00,1959864.00,1959817.50,1347.00,28
2019_07_13_16_38_07,17,0,17-same10,N/A,N/A,114,1,0,0.873683,2.96371,1666,14,751.056,530.444,181,613,1061,1125,869,0,0,1959871.00,1959985.00,1959928.00,1447.00,28
2019_07_13_16_38_07,17,0,17-same10,N/A,N/A,207,1,0,9.41709,2.89177,1666,14,1148.5,508.625,181,613,1061,1125,869,0,0,1960026.00,1960233.00,1960129.50,1602.00,28
2019_07_13_16_38_07,17,0,17-same10,N/A,N/A,94,1,0,10.2288,2.92863,1666,14,726.667,606.6,181,613,1061,1125,869,0,0,1960327.00,1960421.00,1960374.00,1903.00,28
2019_07_13_16_38_07,17,1,17-same10,same,S,221,0,0,0,2.8517,415,4,815.059,457.471,181,613,869,1125,677,0,0,1961338.00,1961559.00,1961448.50,0.00,28
2019_07_13_16_38_07,17,1,17-same10,same,S,67,0,0,10.3727,2.99969,415,4,1224.91,299.364,181,613,869,1125,677,0,0,1961593.00,1961660.00,1961626.50,255.00,28
2019_07_13_16_38_07,17,1,17-same10,same,S,66,0,0,0.953051,3.00061,415,4,1193.64,324.182,181,613,869,1125,677,0,0,1961667.00,1961733.00,1961700.00,329.00,28
2019_07_13_16_38_07,17,1,17-same10,same,S,61,0,0,1.18212,2.95234,415,4,1238.4,303,181,613,869,1125,677,0,0,1961740.00,1961801.00,1961770.50,402.00,28
2019_07_13_16_38_07,17,1,17-same10,same,S,221,1,0,0,2.91868,415,3,794.059,495,181,613,869,1125,677,0,0,1961338.00,1961559.00,1961448.50,0.00,28
2019_07_13_16_38_07,17,1,17-same10,same,S,94,1,0,9.70555,2.99734,415,3,1175,342.133,181,613,869,1125,677,0,0,1961579.00,1961673.00,1961626.00,241.00,28
2019_07_13_16_38_07,17,1,17-same10,same,S,100,1,0,0.389258,3.01866,415,3,1166.25,328.375,181,613,869,1125,677,0,0,1961680.00,1961780.00,1961730.00,342.00,28
2019_07_13_16_38_07,18,0,18-same11,N/A,N/A,47,0,0,0,2.76914,1678,16,934.625,481.25,181,613,869,1125,1061,0,0,1963093.00,1963140.00,1963116.50,26.00,28
2019_07_13_16_38_07,18,0,18-same11,N/A,N/A,174,0,0,0.898994,2.73144,1678,16,946.407,445.481,181,613,869,1125,1061,0,0,1963147.00,1963321.00,1963234.00,80.00,28
2019_07_13_16_38_07,18,0,18-same11,N/A,N/A,80,0,0,6.38504,2.73155,1678,16,677.846,444.846,181,613,869,1125,1061,0,0,1963348.00,1963428.00,1963388.00,281.00,28
2019_07_13_16_38_07,18,0,18-same11,N/A,N/A,100,0,0,0.97162,2.7455,1678,16,704.188,475.875,181,613,869,1125,1061,0,0,1963435.00,1963535.00,1963485.00,368.00,28
2019_07_13_16_38_07,18,0,18-same11,N/A,N/A,107,0,0,1.35535,2.73085,1678,16,661.059,438.941,181,613,869,1125,1061,0,0,1963542.00,1963649.00,1963595.50,475.00,28
2019_07_13_16_38_07,18,0,18-same11,N/A,N/A,101,0,0,0.278753,2.71863,1678,16,665.625,449.688,181,613,869,1125,1061,0,0,1963662.00,1963763.00,1963712.50,595.00,28
2019_07_13_16_38_07,18,0,18-same11,N/A,N/A,174,0,0,0.627836,2.69784,1678,16,689.704,439.111,181,613,869,1125,1061,0,0,1963770.00,1963944.00,1963857.00,703.00,28
2019_07_13_16_38_07,18,0,18-same11,N/A,N/A,101,0,0,8.60269,2.83306,1678,16,1045.56,511.125,181,613,869,1125,1061,0,0,1963964.00,1964065.00,1964014.50,897.00,28
2019_07_13_16_38_07,18,0,18-same11,N/A,N/A,101,0,0,0.901461,2.87541,1678,16,1051.38,473.813,181,613,869,1125,1061,0,0,1964071.00,1964172.00,1964121.50,1004.00,28
2019_07_13_16_38_07,18,0,18-same11,N/A,N/A,201,0,0,6.82647,2.84857,1678,16,764.258,463.548,181,613,869,1125,1061,0,0,1964192.00,1964393.00,1964292.50,1125.00,28
2019_07_13_16_38_07,18,0,18-same11,N/A,N/A,61,0,0,10.4154,2.99692,1678,16,1183.5,600.8,181,613,869,1125,1061,0,0,1964446.00,1964507.00,1964476.50,1379.00,28
2019_07_13_16_38_07,18,0,18-same11,N/A,N/A,61,0,0,0.685778,2.98398,1678,16,1171.5,626.9,181,613,869,1125,1061,0,0,1964513.00,1964574.00,1964543.50,1446.00,28
2019_07_13_16_38_07,18,0,18-same11,N/A,N/A,54,0,0,1.25802,3.01159,1678,16,1187.44,576.667,181,613,869,1125,1061,0,0,1964580.00,1964634.00,1964607.00,1513.00,28
2019_07_13_16_38_07,18,0,18-same11,N/A,N/A,74,0,0,10.8728,2.901,1678,16,735.917,483.833,181,613,869,1125,1061,0,0,1964674.00,1964748.00,1964711.00,1607.00,28
2019_07_13_16_38_07,18,0,18-same11,N/A,N/A,101,0,0,0.660786,2.89372,1678,16,751.563,461,181,613,869,1125,1061,0,0,1964788.00,1964889.00,1964838.50,1721.00,28
2019_07_13_16_38_07,18,0,18-same11,N/A,N/A,141,0,0,0.639634,2.92885,1678,16,727.864,473.5,181,613,869,1125,1061,0,0,1964895.00,1965036.00,1964965.50,1828.00,28
2019_07_13_16_38_07,18,0,18-same11,N/A,N/A,187,1,0,0,2.82741,1754,14,919.034,459.345,181,613,869,1125,1061,0,0,1963080.00,1963267.00,1963173.50,13.00,28
2019_07_13_16_38_07,18,0,18-same11,N/A,N/A,47,1,0,0.375715,2.79193,1754,14,907.75,448.375,181,613,869,1125,1061,0,0,1963274.00,1963321.00,1963297.50,207.00,28
2019_07_13_16_38_07,18,0,18-same11,N/A,N/A,86,1,0,5.77897,2.80443,1754,14,665,440.214,181,613,869,1125,1061,0,0,1963355.00,1963441.00,1963398.00,288.00,28
2019_07_13_16_38_07,18,0,18-same11,N/A,N/A,87,1,0,0.805258,2.82375,1754,14,671.643,473.286,181,613,869,1125,1061,0,0,1963448.00,1963535.00,1963491.50,381.00,28
2019_07_13_16_38_07,18,0,18-same11,N/A,N/A,268,1,0,1.05616,2.70474,1754,14,647.634,436.122,181,613,869,1125,1061,0,0,1963542.00,1963810.00,1963676.00,475.00,28
2019_07_13_16_38_07,18,0,18-same11,N/A,N/A,127,1,0,0.874954,2.66862,1754,14,659.5,470.8,181,613,869,1125,1061,0,0,1963817.00,1963944.00,1963880.50,750.00,28
2019_07_13_16_38_07,18,0,18-same11,N/A,N/A,154,1,0,9.55013,2.85677,1754,14,1061.96,503.333,181,613,869,1125,1061,0,0,1964011.00,1964165.00,1964088.00,944.00,28
2019_07_13_16_38_07,18,0,18-same11,N/A,N/A,134,1,0,7.7599,2.87298,1754,14,735.476,484.238,181,613,869,1125,1061,0,0,1964192.00,1964326.00,1964259.00,1125.00,28
2019_07_13_16_38_07,18,0,18-same11,N/A,N/A,94,1,0,0.372911,2.95742,1754,14,738.6,468.933,181,613,869,1125,1061,0,0,1964332.00,1964426.00,1964379.00,1265.00,28
2019_07_13_16_38_07,18,0,18-same11,N/A,N/A,201,1,0,10.32,2.87992,1754,14,1151.52,612.032,181,613,869,1125,1061,0,0,1964446.00,1964647.00,1964546.50,1379.00,28
2019_07_13_16_38_07,18,0,18-same11,N/A,N/A,54,1,0,10.0504,2.99161,1754,14,734.889,526.333,181,613,869,1125,1061,0,0,1964674.00,1964728.00,1964701.00,1607.00,28
2019_07_13_16_38_07,18,0,18-same11,N/A,N/A,148,1,0,0.922746,3.03331,1754,14,706.391,500.217,181,613,869,1125,1061,0,0,1964734.00,1964882.00,1964808.00,1667.00,28
2019_07_13_16_38_07,18,0,18-same11,N/A,N/A,107,1,0,0.135382,2.96888,1754,14,706.647,505.882,181,613,869,1125,1061,0,0,1964889.00,1964996.00,1964942.50,1822.00,28
2019_07_13_16_38_07,18,0,18-same11,N/A,N/A,60,1,0,0.554355,3.0249,1754,14,727.4,516.3,181,613,869,1125,1061,0,0,1965002.00,1965062.00,1965032.00,1935.00,28
2019_07_13_16_38_07,18,1,18-same11,same,S,182,0,0,0,2.93312,510,3,835.357,473.143,181,613,677,1125,1061,0,0,1965973.00,1966155.00,1966064.00,0.00,28
2019_07_13_16_38_07,18,1,18-same11,same,S,208,0,0,9.58497,3.02682,510,3,1205.75,637.625,181,613,677,1125,1061,0,0,1966201.00,1966409.00,1966305.00,228.00,28
2019_07_13_16_38_07,18,1,18-same11,same,S,120,0,0,0.588382,3.07362,510,3,1202.47,662.053,181,613,677,1125,1061,0,0,1966416.00,1966536.00,1966476.00,443.00,28
2019_07_13_16_38_07,18,1,18-same11,same,S,188,1,0,0,3.01082,508,5,805.517,511.138,181,613,677,1125,1061,0,0,1965980.00,1966168.00,1966074.00,7.00,28
2019_07_13_16_38_07,18,1,18-same11,same,S,53,1,0,8.33115,3.04282,508,5,1131.33,642.889,181,613,677,1125,1061,0,0,1966195.00,1966248.00,1966221.50,222.00,28
2019_07_13_16_38_07,18,1,18-same11,same,S,100,1,0,0.702078,2.99224,508,5,1152,663.813,181,613,677,1125,1061,0,0,1966255.00,1966355.00,1966305.00,282.00,28
2019_07_13_16_38_07,18,1,18-same11,same,S,67,1,0,1.02588,3.02941,508,5,1188.36,640.909,181,613,677,1125,1061,0,0,1966362.00,1966429.00,1966395.50,389.00,28
2019_07_13_16_38_07,18,1,18-same11,same,S,100,1,0,0.736215,3.05448,508,5,1179.06,670.313,181,613,677,1125,1061,0,0,1966436.00,1966536.00,1966486.00,463.00,28
2019_07_13_16_38_07,19,0,19-different8,N/A,N/A,114,0,0,0,2.88166,1696,16,977.5,485.444,181,613,869,1125,1061,0,0,1967789.00,1967903.00,1967846.00,0.00,28
2019_07_13_16_38_07,19,0,19-different8,N/A,N/A,101,0,0,0.739234,2.90832,1696,16,994.875,459.813,181,613,869,1125,1061,0,0,1967909.00,1968010.00,1967959.50,120.00,28
2019_07_13_16_38_07,19,0,19-different8,N/A,N/A,74,0,0,7.01602,2.90909,1696,16,700.5,435.75,181,613,869,1125,1061,0,0,1968030.00,1968104.00,1968067.00,241.00,28
2019_07_13_16_38_07,19,0,19-different8,N/A,N/A,54,0,0,1.12615,2.89314,1696,16,676.444,476.333,181,613,869,1125,1061,0,0,1968110.00,1968164.00,1968137.00,321.00,28
2019_07_13_16_38_07,19,0,19-different8,N/A,N/A,214,0,0,1.23546,2.76598,1696,16,689.818,426.333,181,613,869,1125,1061,0,0,1968211.00,1968425.00,1968318.00,422.00,28
2019_07_13_16_38_07,19,0,19-different8,N/A,N/A,174,0,0,0.489571,2.78557,1696,16,679.037,443.778,181,613,869,1125,1061,0,0,1968432.00,1968606.00,1968519.00,643.00,28
2019_07_13_16_38_07,19,0,19-different8,N/A,N/A,120,0,0,0.934547,2.80422,1696,16,717.474,451.211,181,613,869,1125,1061,0,0,1968613.00,1968733.00,1968673.00,824.00,28
2019_07_13_16_38_07,19,0,19-different8,N/A,N/A,100,0,0,1.45898,2.77374,1696,16,775.313,431.438,181,613,869,1125,1061,0,0,1968740.00,1968840.00,1968790.00,951.00,28
2019_07_13_16_38_07,19,0,19-different8,N/A,N/A,101,0,0,0.390928,2.84304,1696,16,758.938,431.438,181,613,869,1125,1061,0,0,1968847.00,1968948.00,1968897.50,1058.00,28
2019_07_13_16_38_07,19,0,19-different8,N/A,N/A,47,0,0,10.9081,2.94507,1696,16,1195.25,584.875,181,613,869,1125,1061,0,0,1968968.00,1969015.00,1968991.50,1179.00,28
2019_07_13_16_38_07,19,0,19-different8,N/A,N/A,208,0,0,1.85509,2.92626,1696,16,1218.75,658.969,181,613,869,1125,1061,0,0,1969088.00,1969296.00,1969192.00,1299.00,28
2019_07_13_16_38_07,19,0,19-different8,N/A,N/A,155,0,0,1.05947,2.99575,1696,16,1263.04,656.125,181,613,869,1125,1061,0,0,1969302.00,1969457.00,1969379.50,1513.00,28
2019_07_13_16_38_07,19,0,19-different8,N/A,N/A,46,0,0,3.24723,2.97307,1696,16,1175.75,551.625,181,613,869,1125,1061,0,0,1969484.00,1969530.00,1969507.00,1695.00,28
2019_07_13_16_38_07,19,0,19-different8,N/A,N/A,80,0,0,1.61231,2.93138,1696,16,1188.31,618,181,613,869,1125,1061,0,0,1969537.00,1969617.00,1969577.00,1748.00,28
2019_07_13_16_38_07,19,0,19-different8,N/A,N/A,47,0,0,1.00854,2.91414,1696,16,1206.25,579.75,181,613,869,1125,1061,0,0,1969624.00,1969671.00,1969647.50,1835.00,28
2019_07_13_16_38_07,19,0,19-different8,N/A,N/A,61,0,0,12.4221,2.81193,1696,16,689.2,469.7,181,613,869,1125,1061,0,0,1969704.00,1969765.00,1969734.50,1915.00,28
2019_07_13_16_38_07,19,0,19-different8,N/A,N/A,100,1,0,0,2.82497,1682,16,935.625,527.563,181,613,869,1125,1061,0,0,1967789.00,1967889.00,1967839.00,0.00,28
2019_07_13_16_38_07,19,0,19-different8,N/A,N/A,87,1,0,0.701703,2.84016,1682,16,916.786,505,181,613,869,1125,1061,0,0,1967896.00,1967983.00,1967939.50,107.00,28
2019_07_13_16_38_07,19,0,19-different8,N/A,N/A,67,1,0,6.75735,2.97625,1682,16,635.818,461.182,181,613,869,1125,1061,0,0,1968037.00,1968104.00,1968070.50,248.00,28
2019_07_13_16_38_07,19,0,19-different8,N/A,N/A,108,1,0,1.02711,2.8857,1682,16,667.118,490.706,181,613,869,1125,1061,0,0,1968110.00,1968218.00,1968164.00,321.00,28
2019_07_13_16_38_07,19,0,19-different8,N/A,N/A,128,1,0,0.424002,2.87997,1682,16,653.1,479.8,181,613,869,1125,1061,0,0,1968224.00,1968352.00,1968288.00,435.00,28
2019_07_13_16_38_07,19,0,19-different8,N/A,N/A,74,1,0,0.95141,2.80553,1682,16,675.25,446.667,181,613,869,1125,1061,0,0,1968358.00,1968432.00,1968395.00,569.00,28
2019_07_13_16_38_07,19,0,19-different8,N/A,N/A,128,1,0,1.02886,2.86039,1682,16,632.15,446.45,181,613,869,1125,1061,0,0,1968438.00,1968566.00,1968502.00,649.00,28
2019_07_13_16_38_07,19,0,19-different8,N/A,N/A,113,1,0,0.431454,2.87387,1682,16,650,449.278,181,613,869,1125,1061,0,0,1968573.00,1968686.00,1968629.50,784.00,28
2019_07_13_16_38_07,19,0,19-different8,N/A,N/A,94,1,0,2.22145,2.9088,1682,16,742.733,441.067,181,613,869,1125,1061,0,0,1968733.00,1968827.00,1968780.00,944.00,28
2019_07_13_16_38_07,19,0,19-different8,N/A,N/A,114,1,0,0.170933,2.87016,1682,16,735.611,440.333,181,613,869,1125,1061,0,0,1968834.00,1968948.00,1968891.00,1045.00,28
2019_07_13_16_38_07,19,0,19-different8,N/A,N/A,127,1,0,11.1096,2.90706,1682,16,1181.55,592.75,181,613,869,1125,1061,0,0,1968968.00,1969095.00,1969031.50,1179.00,28
2019_07_13_16_38_07,19,0,19-different8,N/A,N/A,174,1,0,1.18342,2.91281,1682,16,1163.04,638.741,181,613,869,1125,1061,0,0,1969102.00,1969276.00,1969189.00,1313.00,28
2019_07_13_16_38_07,19,0,19-different8,N/A,N/A,167,1,0,1.84779,2.89914,1682,16,1240.46,638.462,181,613,869,1125,1061,0,0,1969283.00,1969450.00,1969366.50,1494.00,28
2019_07_13_16_38_07,19,0,19-different8,N/A,N/A,80,1,0,2.13665,2.86457,1682,16,1157.69,604.308,181,613,869,1125,1061,0,0,1969497.00,1969577.00,1969537.00,1708.00,28
2019_07_13_16_38_07,19,0,19-different8,N/A,N/A,67,1,0,1.1225,2.79648,1682,16,1200.18,624.455,181,613,869,1125,1061,0,0,1969584.00,1969651.00,1969617.50,1795.00,28
2019_07_13_16_38_07,19,0,19-different8,N/A,N/A,54,1,0,13.1473,2.85974,1682,16,664.444,459.444,181,613,869,1125,1061,0,0,1969718.00,1969772.00,1969745.00,1929.00,28
2019_07_13_16_38_07,19,1,19-different8,different,D,208,0,0,0,2.78218,389,3,846.469,381.031,181,613,677,1125,869,0,0,1970696.00,1970904.00,1970800.00,0.00,28
2019_07_13_16_38_07,19,1,19-different8,different,D,87,0,0,4.22222,2.84868,389,3,705.929,273.143,181,613,677,1125,869,0,0,1970930.00,1971017.00,1970973.50,234.00,28
2019_07_13_16_38_07,19,1,19-different8,different,D,94,0,0,13.6901,2.99301,389,3,1260.2,459,181,613,677,1125,869,0,0,1971064.00,1971158.00,1971111.00,368.00,28
2019_07_13_16_38_07,19,1,19-different8,different,D,221,1,0,0,2.81868,401,3,847.294,395.294,181,613,677,1125,869,0,0,1970696.00,1970917.00,1970806.50,0.00,28
2019_07_13_16_38_07,19,1,19-different8,different,D,66,1,0,4.37617,2.89312,401,3,674.455,333.182,181,613,677,1125,869,0,0,1970951.00,1971017.00,1970984.00,255.00,28
2019_07_13_16_38_07,19,1,19-different8,different,D,114,1,0,12.8208,2.93659,401,3,1203.61,468.444,181,613,677,1125,869,0,0,1971044.00,1971158.00,1971101.00,348.00,28
2019_07_13_16_38_07,20,0,20-same12,N/A,N/A,120,0,0,0,3.00851,1699,15,951.263,476.105,181,613,1061,1125,677,0,0,1972411.00,1972531.00,1972471.00,0.00,28
2019_07_13_16_38_07,20,0,20-same12,N/A,N/A,134,0,0,0.427139,2.96572,1699,15,945.571,459.143,181,613,1061,1125,677,0,0,1972538.00,1972672.00,1972605.00,127.00,28
2019_07_13_16_38_07,20,0,20-same12,N/A,N/A,147,0,0,5.92854,2.93225,1699,15,1166.39,343.609,181,613,1061,1125,677,0,0,1972719.00,1972866.00,1972792.50,308.00,28
2019_07_13_16_38_07,20,0,20-same12,N/A,N/A,73,0,0,1.36963,2.94756,1699,15,1216.08,314.917,181,613,1061,1125,677,0,0,1972873.00,1972946.00,1972909.50,462.00,28
2019_07_13_16_38_07,20,0,20-same12,N/A,N/A,262,0,0,1.32269,2.99575,1699,15,1178.92,356.025,181,613,1061,1125,677,0,0,1972953.00,1973215.00,1973084.00,542.00,28
2019_07_13_16_38_07,20,0,20-same12,N/A,N/A,128,0,0,0.427331,3.06325,1699,15,1187,372,181,613,1061,1125,677,0,0,1973221.00,1973349.00,1973285.00,810.00,28
